"","Name","Database_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Direction"
"1171","PREB","ENSP00000260643.2",-0.0851363086051666,0.15299608397957,-1.50180199353731,0.136142324768308,0.199928629570984,-5.92134791578493,"down"
"1172","PREPL","ENSP00000260648.6",0.0555484627103091,0.109294918214457,0.622256540563757,0.535119381122481,0.621702907400416,-6.84555267828261,"up"
"1173","LRPPRC","ENSP00000260665.7",0.733223900536276,0.179611580778344,7.87367406830157,3.27501738859028e-12,8.3434342991726e-11,17.3265887557962,"up"
"1174","LOXL4","ENSP00000260702.3",-0.409703219022159,-0.077839436745507,-1.96729984756098,0.0517816746545518,0.0871097427033387,-5.13543005315322,"down"
"1175","KIF11","ENSP00000260731.3",0.451276565631813,-0.0240484238591184,3.43855071460664,0.000839198076704875,0.00235145294788093,-1.4282979498068,"up"
"1176","ARL3","ENSP00000260746.4",0.14433447586472,0.0622864954101028,1.4880465516099,0.139730077200341,0.204537086115599,-5.94151922937447,"up"
"1177","EXOC6","ENSP00000260762.6",0.0198370575392663,0.0788694405417791,0.247625304082859,0.804906797859222,0.852986921059132,-7.00845458056989,"up"
"1178","DBR1","ENSP00000260803.4",0.160023389497078,-0.0145837981827016,2.54717950556575,0.0123053956421262,0.0249198934323377,-3.8859214010388,"up"
"1179","DNAJC13","ENSP00000260818.6",0.030709059931622,0.253839875835632,0.623700242529483,0.534173756691087,0.620717507090957,-6.84465551390973,"up"
"1180","SSB","ENSP00000260956.4",0.638258769869245,-0.235482646159834,7.14096731227335,1.24770090836649e-10,2.02203742630692e-09,13.7545305361893,"up"
"1181","PPIG","ENSP00000260970.3",0.591963640208371,-0.101132289382651,7.09505424630101,1.56081347532855e-10,2.45452370972037e-09,13.5350617286624,"up"
"1182","IDH1","ENSP00000260985.2",0.300545380949772,-0.00139458654223142,2.276022855793,0.0248703016304625,0.0459660333965223,-4.50644220295603,"up"
"1183","WDR12","ENSP00000261015.4",0.738375574680555,-0.0424192017019036,8.24282305076181,5.06268733007754e-13,1.64511508190122e-11,19.1614607711451,"up"
"1184","ITGAV","ENSP00000261023.3",-0.00940948790602436,0.131108709933727,-0.0697597125940805,0.944517346074789,0.959277782993196,-7.03672502425689,"down"
"1185","COL8A1","ENSP00000261037.3",-0.0169539365539359,-0.136176887264781,-0.0737959207600036,0.941312907778502,0.956633462524538,-7.03643477845617,"down"
"1186","COX17","ENSP00000261070.2",0.460163691452964,-0.324018165101241,2.90735282138298,0.00444615896473438,0.0102229553958098,-2.96752328633962,"up"
"1187","CNTN1","ENSP00000261160.3",-0.458968787641958,0.0324653674754188,-3.07160542295851,0.00271036194637423,0.00664445544128463,-2.51439644561802,"down"
"1188","WBP11","ENSP00000261167.2",0.417203149642576,-0.136423156388701,6.10519167449643,1.74329324546634e-08,1.54638366021937e-07,8.92518072096651,"up"
"1189","ATF7IP","ENSP00000261168.4",0.275038681438662,-0.0865601092876546,4.19336080295643,5.74501973827775e-05,0.000218970860042436,1.10172018130518,"up"
"1190","ATP2B1","ENSP00000261173.2",0.214831541659848,0.181929304461957,2.39720639895358,0.0182838302754302,0.0351811827867718,-4.23684980866024,"up"
"1191","NAP1L1","ENSP00000261182.8",0.820141499603288,-0.254205408159417,8.26627938021651,4.49757421956155e-13,1.49974084839725e-11,19.2778771175889,"up"
"1192","OSBPL8","ENSP00000261183.3",-0.00794899354660045,0.192128740890002,-0.11209292128335,0.91096321654285,0.935643400445317,-7.03286886909559,"down"
"1193","INTS13","ENSP00000261191.7",0.224533674614597,0.103274649606545,3.03716541748567,0.00301108998824373,0.00728080187362351,-2.61106234298081,"up"
"1194","BCAT1","ENSP00000261192.7",0.606907016452889,-0.631146824550609,2.05221746276846,0.0426313213487463,0.0737823058886318,-4.97081468539274,"up"
"1195","ACSS3","ENSP00000261206.3",-0.323178917351177,0.123962008649376,-2.51048272214498,0.0135790039093206,0.0271964389617807,-3.97356389007221,"down"
"1196","PPP1R12A","ENSP00000261207.5",-0.435403807943507,-0.00421675564775518,-4.81812755381391,4.8916528937087e-06,2.36919675133313e-05,3.46081681185133,"down"
"1197","CDK17","ENSP00000261211.3",-0.245862747900966,0.139008982010431,-2.78943314503634,0.00626905132045593,0.0138493194103308,-3.27974385359036,"down"
"1198","TMCC3","ENSP00000261226.4",0.00593637480158782,-0.132154949107545,0.0352946042960375,0.971911709080484,0.979757150226908,-7.03853876176391,"up"
"1199","MNAT1","ENSP00000261245.4",0.0503217852372854,-0.00701037824076316,0.410506232120174,0.68226951453717,0.751015302123615,-6.95481322381594,"up"
"1200","TRMT5","ENSP00000261249.6",0.193925806454595,-0.0786088868223268,2.5082524156272,0.0136591807460627,0.027348419418948,-3.97881981715749,"up"
"1201","C12orf4","ENSP00000261250.3",-0.369209470266973,0.125004550753156,-5.04673329727831,1.89038551009658e-06,9.91751673295312e-06,4.37713720337728,"down"
"1202","RAB21","ENSP00000261263.3",0.160180978657712,0.0869516234593966,1.86384871556562,0.0651308003999016,0.106309089632746,-5.32722503661037,"up"
"1203","PSMC1","ENSP00000261303.8",0.419610378088564,0.0277552997907711,7.89158751261142,2.98442970273064e-12,7.83561729180208e-11,17.4177144250181,"up"
"1204","GALC","ENSP00000261304.2",-0.107903610121647,-0.0344004503215312,-0.857649057922552,0.393035960001635,0.483625585249307,-6.67197561594456,"down"
"1205","PPWD1","ENSP00000261308.4",0.209772794656815,0.110756274177687,3.00331929743058,0.0033368529627579,0.00796288047159611,-2.70524980884244,"up"
"1206","PEBP1","ENSP00000261313.2",0.356736694136438,-0.173035003872166,2.30407953602829,0.0231832830563347,0.0434277440546458,-4.44514881558865,"up"
"1207","PZP","ENSP00000261336.2",-1.13335318607237,0.171438344733148,-6.32555896887692,6.25615097171219e-09,6.24536450451958e-08,9.92492416739565,"down"
"1208","YPEL5","ENSP00000261353.4",-0.2350740645588,-0.142959597883986,-3.38172970206963,0.00101201137429623,0.00277225825500761,-1.6028413955571,"down"
"1209","LMNB1","ENSP00000261366.5",0.665718927784304,0.0307226380158434,8.31835506092952,3.44291633701944e-13,1.16637947608919e-11,19.5405170452206,"up"
"1210","GDE1","ENSP00000261386.3",0.0342701063243737,0.0886285278544097,0.330339692237135,0.741800264306699,0.802229502509443,-6.98452561588027,"up"
"1211","NUP133","ENSP00000261396.3",0.362192438249577,0.169010109725047,7.19890938880358,9.37531633083152e-11,1.56312538510644e-09,14.0345625026324,"up"
"1212","CORO1C","ENSP00000261401.3",-0.302614534655482,0.267381820209215,-2.43112185006661,0.0167426318177216,0.0327111604665106,-4.1591622452631,"down"
"1213","VWF","ENSP00000261405.5",-1.27787268437807,0.232958634811448,-10.6671602158071,1.90656798799172e-18,2.52977739906652e-16,31.4603633451779,"down"
"1214","LPCAT3","ENSP00000261407.4",0.231081918781296,0.163148556016636,1.67428789087489,0.0970446247136458,0.150091601457312,-5.65340461186894,"up"
"1215","MRPS27","ENSP00000261413.5",0.324359099984383,0.16271593263866,3.7716765221414,0.000268236979444208,0.000863264942940959,-0.358500406229318,"up"
"1216","CERT1","ENSP00000261415.8",-0.0139222087812006,0.181678678999989,-0.169647814996449,0.865612800138045,0.902158063177746,-7.02474732337796,"down"
"1217","HEXB","ENSP00000261416.7",0.189745503913121,0.082344080110681,1.96268967623234,0.0523228892669789,0.0878809287292692,-5.14418245927929,"up"
"1218","RFC1","ENSP00000261424.4",0.170748461961808,0.0184654518966501,2.31230199826643,0.0227072797112377,0.0426993399707331,-4.42703560585145,"up"
"1219","UBE2K","ENSP00000261427.5",0.324842866881069,0.151113496111657,4.84696626016015,4.34302936409934e-06,2.12611483627584e-05,3.5752643093356,"up"
"1220","TBC1D1","ENSP00000261439.4",-0.287384430761205,0.10579241951277,-2.63890115620184,0.00958089868730222,0.0199871417423609,-3.66209370625463,"down"
"1221","RSBN1","ENSP00000261441.5",0.113904252156489,0.0772832745350866,1.58319782646338,0.116376504651223,0.175225049201806,-5.79836055808009,"up"
"1222","CSDE1","ENSP00000261443.5",0.148465519757627,-0.140003061859373,2.43342001896176,0.0166415543985137,0.0325422351747417,-4.15383437933304,"up"
"1223","PPP2R5A","ENSP00000261461.2",-0.343337325599598,0.185848730022581,-4.11450064317758,7.72514178316773e-05,0.000284895356207269,0.820002774925068,"down"
"1224","PSMA6","ENSP00000261479.4",0.130083945412939,0.0888126908846971,2.09011302320426,0.0390168283510739,0.0681563850159051,-4.8952694260318,"up"
"1225","MAN2A1","ENSP00000261483.4",0.0624737299338462,0.147049168057432,0.731907272873118,0.465852141248798,0.555618825122973,-6.77149674204739,"up"
"1226","TSC22D1","ENSP00000261489.2",-0.0593729294628419,0.285010350631359,-0.339569343328161,0.734857847059894,0.79610641740508,-6.98143155956242,"down"
"1227","EPN2","ENSP00000261495.3",-0.186589518976128,0.0347475166737278,-2.09470920590416,0.0385980680086468,0.0676475220547803,-4.88603136558767,"down"
"1228","SPECC1","ENSP00000261503.5",0.00940899847464607,0.0299295082230954,0.112115302452149,0.910945554616967,0.935643400445317,-7.0328663444032,"up"
"1229","SNW1","ENSP00000261531.8",0.352742113037367,-0.0368194456063661,6.14810241723303,1.42924808419574e-08,1.29670670202887e-07,9.11881832781077,"up"
"1230","MIB1","ENSP00000261537.6",-0.394132068679706,-0.0397348221236456,-4.04952962818708,9.83458337370713e-05,0.000353678495240772,0.590719943807816,"down"
"1231","AP5M1","ENSP00000261558.3",-0.161054990676722,0.0661650235482026,-1.47464256517812,0.143295086988684,0.208939196206714,-5.96100328867643,"down"
"1232","IPO5","ENSP00000261574.5",0.33890030541993,0.270236017016961,4.57611665783467,1.30080654520367e-05,5.75735711355257e-05,2.52119953773689,"up"
"1233","DSG2","ENSP00000261590.8",0.629692638628181,-0.0533611246728153,4.85402296950955,4.22115422094499e-06,2.07504732006603e-05,3.60274529804169,"up"
"1234","LPIN2","ENSP00000261596.4",-0.0726480798787295,0.0841659062346998,-0.737790863925738,0.462284090579735,0.552295511705558,-6.76718683449809,"down"
"1235","NDC80","ENSP00000261597.4",0.395208692474222,-0.158478530251721,2.76240731331744,0.00677337062813761,0.0147941006620742,-3.3497526171075,"up"
"1236","THOC1","ENSP00000261600.6",0.365545741567219,0.133364820196225,5.63925683652797,1.44683305593383e-07,1.00161736230897e-06,6.86599568815951,"up"
"1237","USP14","ENSP00000261601.6",0.207330526406059,0.198676486244014,2.82174191046707,0.00571100815456588,0.0127402490145114,-3.19525435905969,"up"
"1238","HERC2","ENSP00000261609.8",-0.041620065912586,0.047708089021424,-0.636632508863724,0.525746335364571,0.612713341251044,-6.83652152995285,"down"
"1239","SLC7A5","ENSP00000261622.4",0.448817934799625,0.0267865642477154,2.51186681190824,0.0135289345569965,0.0271046820363355,-3.97028001753949,"up"
"1240","CYBA","ENSP00000261623.3",-0.235830349027341,0.309336748025562,-1.68342756677795,0.0952576745738148,0.147758433843309,-5.63843543474344,"down"
"1241","IFT88","ENSP00000261632.5",-0.188571492686856,0.0826246269062723,-1.50436402845369,0.135484055637092,0.199099665517453,-5.91757211404221,"down"
"1242","ARL1","ENSP00000261636.8",0.494539910986562,0.157825056700986,5.96811243700562,3.27607261779422e-08,2.67161414887726e-07,8.31057996673396,"up"
"1243","UTP20","ENSP00000261637.4",0.389253941987307,0.15665837355121,4.6509945521066,9.64214782813085e-06,4.40221071809071e-05,2.80850137028947,"up"
"1244","TTC19","ENSP00000261647.5",0.0789344179694612,-0.0569121285116386,0.731177122662126,0.466296449690484,0.555835132868806,-6.77202872468235,"up"
"1245","KPNA3","ENSP00000261667.3",0.114738825854847,0.180039681652594,1.33059965243689,0.186197286080638,0.260292035787441,-6.15967116594906,"up"
"1246","CAB39L","ENSP00000261669.7",-1.30063727929933,0.154372018379414,-9.55651449703578,5.9671070968104e-16,4.47111824701005e-14,25.7987509686011,"down"
"1247","SFSWAP","ENSP00000261674.4",0.118184140062086,-0.0617407843960427,1.47061952801253,0.144377702931824,0.210277061507611,-5.96681789465172,"up"
"1248","MPP5","ENSP00000261681.4",0.141723562740019,0.0179047561840771,1.64693203312335,0.102555401946275,0.157202251503207,-5.69774583749152,"up"
"1249","SCARB1","ENSP00000261693.6",-0.142484866189685,0.158514700916525,-1.04908321901055,0.296543946443995,0.383801746576266,-6.49071600383298,"down"
"1250","RTRAF","ENSP00000261700.3",0.345496834257438,0.148421610945559,6.38653028232029,4.69070164174548e-09,4.8656480059083e-08,10.2059655430569,"up"
"1251","UTP6","ENSP00000261708.4",0.327487462083907,0.0794025974145546,4.14540339566725,6.88121064730457e-05,0.000257954270822147,0.92998589183752,"up"
"1252","PSMD11","ENSP00000261712.3",0.191874130639899,0.269280144458405,4.54213256658528,1.48886806440072e-05,6.48604699190712e-05,2.39176021109528,"up"
"1253","BLMH","ENSP00000261714.6",-0.0527040646838545,0.208926539678399,-0.554420399140028,0.58046790403694,0.663615164389027,-6.8854062844947,"down"
"1254","TAOK1","ENSP00000261716.3",-0.271234812459073,0.0601019759999588,-4.03876234225841,0.000102299710349756,0.000366721173057084,0.553255597392384,"down"
"1255","ALDH2","ENSP00000261733.2",-0.468574657029261,0.0864918456079478,-2.74284925657332,0.00716099160645199,0.0155341810427428,-3.40003969191386,"down"
"1256","ERP29","ENSP00000261735.3",0.758194611856315,-0.0730909138556868,7.32467374589058,5.05777571746666e-11,9.04858807431044e-10,14.6398117338765,"up"
"1257","ANKRD13A","ENSP00000261739.4",-0.251850620015813,0.13230845953921,-3.02421769668394,0.00313219811909664,0.00754214359944292,-2.64722435200381,"down"
"1258","RBM19","ENSP00000261741.5",0.295838591661218,-0.230467808576717,3.07188259841755,0.00270805610157349,0.00664135899534908,-2.51361415823158,"up"
"1259","NAA25","ENSP00000261745.4",0.374212795838037,0.104752557867487,5.20144790256539,9.8026132821638e-07,5.55946963438123e-06,5.01162234240505,"up"
"1260","ZFAND6","ENSP00000261749.6",0.105746642159666,-0.125774561664878,0.910500116234879,0.364640308084029,0.453769855839621,-6.62551078609813,"up"
"1261","FAH","ENSP00000261755.5",-0.290758703636275,0.17383378632463,-2.24633484398091,0.0267719211083189,0.0490677310903261,-4.57055861267799,"down"
"1262","MESD","ENSP00000261758.4",0.152571507347303,-0.0884134835539945,2.00779105757063,0.0472276936142659,0.0805552170940706,-5.0577295153288,"up"
"1263","CDH1","ENSP00000261769.4",0.383531509555093,-0.0198444473205286,2.78846969308823,0.00628656195095303,0.0138783754126932,-3.2822626390222,"up"
"1264","AARS1","ENSP00000261772.8",0.337112707791254,0.225803188848327,3.93401422562938,0.000150076617550347,0.000515276537562352,0.190065189537806,"up"
"1265","VAC14","ENSP00000261776.5",0.125527235379349,0.260721193084356,1.63690307936721,0.104637216226341,0.159969858412282,-5.71382720399215,"up"
"1266","PDGFRB","ENSP00000261799.4",-0.997117497099075,0.123623717389548,-8.1767398992222,7.08552756338558e-13,2.21214338486288e-11,18.831008847026,"down"
"1267","PFDN1","ENSP00000261813.4",0.199065853190111,0.0807094417105417,2.94351788356342,0.0039931283687886,0.00928522620694216,-2.86949152020699,"up"
"1268","ANAPC5","ENSP00000261819.3",0.0257593926034159,0.157598144031156,0.481487111590489,0.631169843401167,0.707857146085937,-6.92315711280693,"up"
"1269","MYO5C","ENSP00000261839.7",-0.173141753473885,0.075347456539918,-1.3343237717461,0.184978849517211,0.258986654775801,-6.15478247527529,"down"
"1270","AP4E1","ENSP00000261842.5",-0.0877222044299736,0.0593683227186764,-1.0382597122689,0.301528820294,0.389383020367495,-6.50191759495482,"down"
"1271","SPPL2A","ENSP00000261854.5",-0.110878699722577,0.221925671027382,-1.11810168851937,0.266070338418974,0.34961873022291,-6.4166202870455,"down"
"1272","GLCE","ENSP00000261858.2",-0.124421306685374,0.0863460253527007,-1.18433400360514,0.23894977567608,0.320393920269674,-6.34118607231099,"down"
"1273","CORO2B","ENSP00000261861.6",-0.71152655823749,0.12857084830415,-5.28603056815262,6.82085027596949e-07,4.01497184913583e-06,5.36257382361877,"down"
"1274","SPG11","ENSP00000261866.7",0.159490307760697,0.150540475937139,2.67753653393877,0.00860553151552159,0.0181967563819246,-3.56567903233691,"up"
"1275","EIF3J","ENSP00000261868.5",0.353629642351729,-0.0388075110796831,4.86598433357938,4.01562594585638e-06,1.98876529153649e-05,3.65073343433369,"up"
"1276","HACD3","ENSP00000261875.5",0.186019985362616,0.33963027806672,2.24564148476741,0.0268170617749345,0.0491363252141996,-4.57203477060103,"up"
"1277","AAGAB","ENSP00000261880.5",0.254702716201781,0.0061221188802374,3.34800282568139,0.00112996776042229,0.00306115043221164,-1.70541659308978,"up"
"1278","CILP","ENSP00000261883.4",0.111423506366213,-0.352222870568198,0.398661749654642,0.690950470361523,0.758604300246947,-6.95960689140225,"up"
"1279","TRIP4","ENSP00000261884.3",0.160141201034092,-0.0109046031040603,2.91685199183699,0.00432246808554505,0.00996373479436714,-2.94182678489873,"up"
"1280","RAB11A","ENSP00000261890.2",-0.278765027122849,0.277608949803108,-2.45671281218968,0.0156572658205679,0.0308829749183019,-4.09989319956059,"down"
"1281","LACTB","ENSP00000261893.4",0.129781978431785,0.146641797298298,1.16731766263776,0.24572114160092,0.327885596240574,-6.36097029822737,"up"
"1282","CCNT1","ENSP00000261900.3",0.241289482454197,0.168730868674581,2.55581358682169,0.0120227727129662,0.0244174232808934,-3.86518045852204,"up"
"1283","NEO1","ENSP00000261908.6",0.016367796621047,-0.184587815531083,0.105483316205657,0.916193174987965,0.939784521760032,-7.0335891665513,"up"
"1284","LOXL1","ENSP00000261921.7",-0.438963635853009,-0.0758546745759553,-2.69705969726145,0.00814867671355369,0.017345896386572,-3.51656073573681,"down"
"1285","FAF2","ENSP00000261942.6",0.18538410173365,0.147887226876828,2.94700287315642,0.00395183695569945,0.00920265066575861,-2.85999675567216,"up"
"1286","TUBGCP3","ENSP00000261965.3",-0.235697781373716,0.188519307789183,-4.02130428355804,0.000109092779111806,0.000388380050398599,0.492259379041143,"down"
"1287","RBM25","ENSP00000261973.7",0.513915031583781,0.0145991184060388,9.39651673343327,1.35779547401212e-15,8.91525708658063e-14,24.9887621903997,"up"
"1288","LTBP2","ENSP00000261978.4",0.0659180018813803,-0.145355769877615,0.392296654875649,0.695632694926413,0.762824489322714,-6.96212515977983,"up"
"1289","SERPINA10","ENSP00000261994.4",-0.78691476567421,0.074841415509517,-5.52119824228729,2.44450468742212e-07,1.60671314284742e-06,6.35698536460733,"down"
"1290","SPAG9","ENSP00000262013.7",-0.380523311861644,0.141145749777746,-5.73412815341667,9.46295333587297e-08,6.85660407237485e-07,7.27852491928287,"down"
"1291","MARS1","ENSP00000262027.5",0.530251348193229,0.217583565340968,7.34690539720347,4.5216535467139e-11,8.27540558592552e-10,14.7495637740534,"up"
"1292","ATP5F1B","ENSP00000262030.3",0.118501013167965,-0.0590157536353812,1.44721517638706,0.150808962027537,0.217899791096503,-6.00034428446814,"up"
"1293","PTGES3","ENSP00000262033.6",0.920829565304809,-0.0841409467625479,7.73369452164198,6.61272959721655e-12,1.53150817471535e-10,16.6364373286376,"up"
"1294","PIK3C3","ENSP00000262039.3",0.0543172818270625,0.278187025370165,1.02148611932959,0.30936619946435,0.39719802683406,-6.51905143436194,"up"
"1295","PHF3","ENSP00000262043.4",0.217245136523114,-0.0383835079783265,3.61151824102015,0.000468169887905174,0.00140186836674568,-0.882312615069542,"up"
"1296","ATF1","ENSP00000262053.3",0.365802426835222,-0.115234854596952,2.99008894140673,0.00347321374232347,0.00822338227689895,-2.74189813216268,"up"
"1297","LETMD1","ENSP00000262055.4",-0.164003977557904,0.108870205087947,-1.79040360891629,0.0762653375040088,0.121785823259067,-5.457507537752,"down"
"1298","EIF4B","ENSP00000262056.9",0.434791347105282,-0.197450939470999,5.87957759353703,4.90391013857665e-08,3.83697833815659e-07,7.91785686263501,"up"
"1299","CALCOCO1","ENSP00000262059.4",-0.273793412907975,-0.127409051027601,-3.01873926956674,0.00318491920650968,0.00764596699067477,-2.66251299805512,"down"
"1300","COPZ1","ENSP00000262061.2",0.396304531731005,0.119857632213033,6.11608487459415,1.65766401642476e-08,1.47866416255032e-07,8.97427671271067,"up"
"1301","NUP153","ENSP00000262077.3",0.420735650626743,0.0281624701108598,6.49346355929377,2.83029311627562e-09,3.10795463061369e-08,10.6994331952126,"up"
"1302","FECH","ENSP00000262093.6",-0.39328763233721,0.167372977743221,-4.47595450095708,1.93398786222777e-05,8.25574309284765e-05,2.14128458511703,"down"
"1303","ASAH1","ENSP00000262097.6",0.10917903468615,-0.217697255198263,0.85903188858399,0.392276095266702,0.482783855218092,-6.67079475603571,"up"
"1304","MCM4","ENSP00000262105.2",0.778111488557963,-0.155676576496066,5.33707199739706,5.46960016313478e-07,3.30825103884192e-06,5.5763252012969,"up"
"1305","TWSG1","ENSP00000262120.5",-0.124402108257716,-0.160638979656262,-1.05325040834981,0.29463937825971,0.381569377823525,-6.48637323868574,"down"
"1306","SEH1L","ENSP00000262124.10",0.0913949058505821,0.0788604111817177,1.84167899847887,0.0683377324103791,0.110748859471172,-5.36706482656361,"up"
"1307","LPCAT2","ENSP00000262134.5",-0.175815276152381,0.255050949910309,-1.84243846518945,0.0682272446249704,0.110597943755774,-5.36571317173558,"down"
"1308","WDR59","ENSP00000262144.6",-0.24616621208161,0.108133609993336,-2.71953569794646,0.00764923068155183,0.0164144037098395,-3.45956814549271,"down"
"1309","SMAD2","ENSP00000262160.6",0.145522099738604,0.113777798694757,1.50413970484461,0.135541734481301,0.199138479102977,-5.91790302144864,"up"
"1310","RNMT","ENSP00000262173.3",0.699352702309543,0.0707325467014713,9.52188955256715,7.10320594604284e-16,5.1409453034485e-14,25.6269008954174,"up"
"1311","DNAJB6","ENSP00000262177.4",-0.00143569567704011,0.0392124424969188,-0.0147029563371026,0.988297008607279,0.992035247883335,-7.03905450135878,"down"
"1312","RHEB","ENSP00000262187.5",0.499923868879267,0.183479022555973,4.64275563619369,9.97003852738875e-06,4.53565538435278e-05,2.77644696413934,"up"
"1313","KMT2C","ENSP00000262189.6",0.0599210304125594,-0.122633329264658,0.468432438342795,0.640444524068298,0.716115023488587,-6.92935540457918,"up"
"1314","PSMB1","ENSP00000262193.6",0.209869408579838,0.179561745214568,3.46996087052687,0.000755776988035449,0.00214125606619118,-1.33061508669459,"up"
"1315","TRAM1","ENSP00000262213.2",0.220430550341255,0.263733540381987,1.97247132380519,0.0511802263558672,0.086257438915194,-5.12558932343824,"up"
"1316","ARFGEF1","ENSP00000262215.3",0.394860814472634,0.158435257312911,4.27612897841911,4.19651331749813e-05,0.000165393523014515,1.40107749272477,"up"
"1317","TMED2","ENSP00000262225.3",0.509008759357234,0.121444053843843,6.23315341639459,9.62902014944366e-09,9.20829269246347e-08,9.50405050810035,"up"
"1318","EML1","ENSP00000262233.7",-0.873226860029444,0.133529209555636,-8.3910336026681,2.38393824460027e-13,8.29688671030555e-12,19.9021180998243,"down"
"1319","YY1","ENSP00000262238.4",0.493003884293502,-0.130392465356928,4.78420597480261,5.62128186557943e-06,2.68936219265947e-05,3.32707030620261,"up"
"1320","RCOR1","ENSP00000262241.5",0.269521737492449,-0.177470111630493,3.50135122869532,0.00068038375427373,0.00195050828506611,-1.23242175682421,"up"
"1321","PIH1D1","ENSP00000262265.4",0.0777890416201224,-0.0377443530789461,1.13875919637719,0.257388720410433,0.339710893891424,-6.39354806803802,"up"
"1322","SCPEP1","ENSP00000262288.3",0.257754101469766,0.145258303297416,1.93028208970589,0.0562643998515872,0.0933440902981919,-5.20516936524935,"up"
"1323","NUBP2","ENSP00000262302.9",0.217365874799393,-0.0140755448915113,2.79449163972888,0.00617816457584165,0.0136722481527225,-3.26653753539198,"up"
"1324","PKD1","ENSP00000262304.4",0.0527659183014464,0.255440140928339,0.369685331383351,0.712360099311858,0.777419717703431,-6.97074422995702,"up"
"1325","RHBDF1","ENSP00000262316.5",-0.344793937860076,-0.0332081077539222,-3.1112447297639,0.00239845593854134,0.00596942785172715,-2.401923798455,"down"
"1326","TELO2","ENSP00000262319.6",-0.160159736113665,0.00755882952736238,-2.19893641387956,0.0300710051609366,0.0542095193518272,-4.67132100145878,"down"
"1327","WLS","ENSP00000262348.4",0.0762545977942942,0.284433396998173,0.610727839036936,0.542697016582596,0.628900527404394,-6.85264749195453,"up"
"1328","CREBBP","ENSP00000262367.5",-0.118370702930652,0.12962500593515,-1.57875259200707,0.117393445843706,0.176547545827288,-5.80523711508437,"down"
"1329","MGRN1","ENSP00000262370.6",-0.151261580827578,0.0195732862100617,-1.60833888037705,0.110758078162071,0.168299547237934,-5.75912389048897,"down"
"1330","ALG1","ENSP00000262374.5",-0.0235747022109225,0.126946141522169,-0.327511392786111,0.7439316208464,0.803885390765308,-6.985456978399,"down"
"1331","DNAJA3","ENSP00000262375.4",0.230259577997494,-0.118775890251893,2.18471671102875,0.0311291181408409,0.0558797501237361,-4.7011899851919,"up"
"1332","N4BP1","ENSP00000262384.3",-0.135521823581048,-0.020983139120473,-1.99277128391823,0.048874928784526,0.083053474233897,-5.08671954121607,"down"
"1333","ITGA2B","ENSP00000262407.5",-1.38981365512154,-0.0538137343938231,-6.76761624402757,7.65297286044667e-10,9.9270436147016e-09,11.9783642881885,"down"
"1334","DHX8","ENSP00000262415.2",0.124476309801545,0.00904023127490109,2.22638022943091,0.0281193970205712,0.0511985247638702,-4.61320673908279,"up"
"1335","SLC4A1","ENSP00000262418.6",-1.6233418748247,0.0254580743082404,-6.69401925680401,1.0897797847908e-09,1.34805156383669e-08,11.6325757018981,"down"
"1336","COTL1","ENSP00000262428.4",0.254013130252263,0.00813637790568243,1.90799196416905,0.0591185777461359,0.0975962212714203,-5.24656765901503,"up"
"1337","MLYCD","ENSP00000262430.4",-0.103538835166714,0.129297648378295,-1.027456624793,0.306562123235914,0.394682466725194,-6.51298293451499,"down"
"1338","MAP2K4","ENSP00000262445.5",-0.0154615871794456,0.252195842734273,-0.229433747158321,0.818977043497902,0.864302367860503,-7.01279968968825,"down"
"1339","ERP44","ENSP00000262455.6",0.540335119601613,-0.101724931779349,6.64554619948984,1.3729097875406e-09,1.6623692845715e-08,11.40662368242,"up"
"1340","SLC12A2","ENSP00000262461.2",-0.141185611989292,0.103373001411193,-1.06660345179011,0.288592621577894,0.374958467325501,-6.47234408820741,"down"
"1341","SLC27A6","ENSP00000262462.4",-0.107826337230368,-0.0492277406177143,-0.57487545565003,0.566602941572265,0.651036286284278,-6.87386969465038,"down"
"1342","FBN2","ENSP00000262464.4",0.137084061666297,-0.0604041707375127,0.599037870800481,0.550435452180441,0.636016581084403,-6.85970723403555,"up"
"1343","GNAO1","ENSP00000262493.6",-1.07911265499829,-0.0131516164665408,-5.53142221188595,2.33666215117092e-07,1.54237192249961e-06,6.40076149539283,"down"
"1344","CFAP20","ENSP00000262498.3",0.136097138915762,0.231658892154108,1.38328756563603,0.169505313572862,0.240708883421529,-6.08928265974825,"up"
"1345","CSNK2A2","ENSP00000262506.3",0.112356318520065,0.165526442940113,1.62353462499368,0.107466340926877,0.163901610479713,-5.73512018697125,"up"
"1346","COQ9","ENSP00000262507.5",-0.191729834556652,0.109547445237359,-1.407349565181,0.162271534539707,0.232040279183519,-6.05626063851556,"down"
"1347","SETD1A","ENSP00000262519.8",0.10145851184784,-0.0836205538497335,1.66990125662586,0.0979102608612726,0.151246774539279,-5.66055896430821,"up"
"1348","ZNF629","ENSP00000262525.4",-0.0444164607079952,-0.0605595293373004,-0.365787971736059,0.715257798435268,0.779513504146856,-6.97217829504416,"down"
"1349","SEC23B","ENSP00000262544.2",0.396767150824226,0.176595383768275,4.96101968194643,2.70773402969293e-06,1.381855611788e-05,4.03049498060019,"up"
"1350","OGN","ENSP00000262551.4",-3.57998528170115,-0.86455093844039,-13.6034434206603,6.32758851781928e-25,4.0300411269991e-22,46.1524370250928,"down"
