"","Name","Database_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Direction"
"72","ERLEC1","ENSP00000185150.4",0.128636085995114,0.0123174258133604,5.03463386069584,1.0713777992721e-06,1.69935573936518e-06,4.13010195400545,"up"
"73","CLIC5","ENSP00000185206.6",-0.377395176860592,-0.0120428484920166,-6.37392981831798,1.26490257218661e-09,2.36971516365691e-09,10.7032327800678,"down"
"74","SLC25A3","ENSP00000188376.5",0.140626353194798,-0.00547834522709341,4.21996885555107,3.7155445247666e-05,5.40125025887859e-05,0.718350756721463,"up"
"75","FAP","ENSP00000188790.4",1.12143178178291,-0.339359266523395,12.4229271966979,1.38946395598816e-26,6.42610832404628e-26,49.4048688390196,"up"
"76","CTSA","ENSP00000191018.5",-0.0528512716061587,-0.0281994766913598,-0.845069361866428,0.399090643445168,0.42703497075677,-7.48029935924309,"down"
"77","GAL3ST2","ENSP00000192314.6",-0.326321213690744,-0.041744817954122,-4.42508766874484,1.58940472584414e-05,2.36260281556627e-05,1.5310103963286,"down"
"78","PLOD1","ENSP00000196061.4",0.621748202242169,-0.0800743053878885,14.6179943877051,2.50499773981125e-33,1.75669628732296e-32,64.8822606061183,"up"
"79","OXCT1","ENSP00000196371.5",-0.710062574152071,0.0509441589875061,-11.8771127482344,6.37650132407638e-25,2.66712542692332e-24,45.5947418407078,"down"
"80","RPS5","ENSP00000196551.3",0.457098196378603,-0.0431722549803352,16.1445661256073,5.35745582679583e-38,5.47257471233028e-37,75.6084488707724,"up"
"81","DIMT1","ENSP00000199320.4",0.564110128593297,-0.0449497002015977,16.6210224431269,1.91672717819428e-39,2.26705721746233e-38,78.9315274673089,"up"
"82","MRPL28","ENSP00000199706.7",0.254524670372315,-0.0569577791428846,4.15658075652857,4.80361404166598e-05,6.91787585843187e-05,0.473307011919353,"up"
"83","RBM22","ENSP00000199814.4",0.256152013268871,-0.0195297918476779,10.3624408737702,2.17774940702729e-20,7.17786204556195e-20,35.2113513327198,"up"
"84","HSD17B2","ENSP00000199936.4",-1.29028052442532,-0.161916365422431,-13.3378581353168,2.19024890063315e-29,1.18216054200112e-28,55.8339527736638,"down"
"85","ZW10","ENSP00000200135.3",0.205957382624335,-0.0124035183064163,10.2841287840301,3.70284132906058e-20,1.20281521227829e-19,34.6839317579887,"up"
"86","TRIP6","ENSP00000200457.4",-0.307177023444241,0.037962059884788,-7.92959448527171,1.563702766792e-13,3.62444748195951e-13,19.5627691006322,"down"
"87","LAMP2","ENSP00000200639.4",0.318978496011582,-0.0196205357064467,7.36752047959234,4.56605117324365e-12,9.73041250022268e-12,16.2329409791437,"up"
"88","RPL6","ENSP00000202773.9",0.490196775088168,-0.0728197824538608,14.1619930985145,6.31051139082094e-32,4.01017587612066e-31,61.6648248092544,"up"
"89","OAS1","ENSP00000202917.5",0.095273890121057,-0.121054325455429,1.20772252989865,0.228592561636613,0.251426390374064,-7.10880496095652,"up"
"90","TRMT6","ENSP00000203001.2",0.438946093814023,-0.10602850487763,10.420429137469,1.46889999155904e-20,4.89039835573596e-20,35.6026566923965,"up"
"91","UQCRC1","ENSP00000203407.5",-0.253954725472335,0.0350372108822286,-7.26288912523893,8.4341305847412e-12,1.77213521508544e-11,15.6282181129274,"down"
"92","GMIP","ENSP00000203556.3",-0.200550922346657,0.019621493268705,-5.20281026844116,4.87528609233324e-07,7.87950782624894e-07,4.89305448234643,"down"
"93","MLF2","ENSP00000203630.5",-0.0179982843271728,0.0157146442365478,-0.396060862079448,0.692485561494867,0.71430181849168,-7.75930334906476,"down"
"94","ARHGAP4","ENSP00000203786.8",0.0426347417373941,0.0118946421758689,1.09993433224926,0.272693018575939,0.297417666851851,-7.23277639269202,"up"
"95","SPG21","ENSP00000204566.2",0.292085873964905,0.00888604127686061,10.0002197494117,2.5116197272215e-19,7.81451013536308e-19,32.7822989574033,"up"
"96","GOLGA3","ENSP00000204726.3",-0.021797239178523,0.0358327738339248,-0.91896601654981,0.359228777784639,0.386428868008541,-7.41515005926855,"down"
"97","EFNB1","ENSP00000204961.4",-0.548215569885438,0.0482770889419025,-13.307219320522,2.67510056697856e-29,1.43290327227974e-28,55.6342418652342,"down"
"98","GLG1","ENSP00000205061.5",0.260543514203768,-0.0103208166999497,8.08713016025534,5.94084057442778e-14,1.41073562920129e-13,20.5191288334469,"up"
"99","DLD","ENSP00000205402.3",-0.332302654016411,0.000360248665375826,-6.6589866787953,2.64305874582235e-10,5.11239532055779e-10,12.2393991147611,"down"
"100","APOH","ENSP00000205948.6",-0.664772942920462,-0.00262647150151145,-7.77496318532993,4.0196869279085e-13,9.05803654128515e-13,18.6304831189592,"down"
"101","SPAG7","ENSP00000206020.3",0.0514491962643312,0.01821358454783,1.21231299671122,0.226833672867313,0.249547325023587,-7.10327280353678,"up"
"102","PSME1","ENSP00000206451.6",0.094853051466628,-0.000292977710494345,2.12438422770638,0.0348755244688131,0.0414781315789781,-5.59896365546297,"up"
"103","OSGEP","ENSP00000206542.4",-0.0828897935193527,0.0600320508230049,-2.46368670631647,0.0146026350891341,0.0179322970394135,-4.83817326628111,"down"
"104","UNC13D","ENSP00000207549.3",0.0335557678016599,0.00776973351411257,0.831925808405583,0.406450609858025,0.434484716786611,-7.49132087345603,"up"
"105","AAAS","ENSP00000209873.4",0.293601225491845,0.00588586434735317,10.4002298431502,1.68497276287831e-20,5.59094318098681e-20,35.4662789618609,"up"
"106","CBX5","ENSP00000209875.4",0.223677040696977,-0.0317785189982043,4.18043444982947,4.36215157357345e-05,6.30230198122359e-05,0.565226962514327,"up"
"107","PSMD5","ENSP00000210313.2",-0.124451246923136,0.08450416736348,-5.58007328610613,7.81377928209632e-08,1.31982660644633e-07,6.67280961502451,"down"
"108","NANS","ENSP00000210444.5",-0.283396204490132,-0.049136761416591,-4.57145060101044,8.51322847224493e-06,1.28595788471674e-05,2.1304165939251,"down"
"109","MAPK13","ENSP00000211287.4",0.326838671920171,-0.0492513513182695,7.50405046818369,2.03579332870544e-12,4.40865624928588e-12,17.0293938213954,"up"
"110","BAG6","ENSP00000211379.5",0.134133997805386,0.00612938530140116,7.54043767381177,1.63932645546394e-12,3.57513453719177e-12,17.2430397660583,"up"
"111","VCL","ENSP00000211998.5",-1.31484339938323,-0.00521027924660311,-16.7351904528897,8.90687887630434e-40,1.10642234081529e-38,79.6967664771387,"down"
"112","TMED1","ENSP00000214869.1",0.207554245779539,0.0043448401837315,6.15888900556356,3.99616363452261e-09,7.23435848007315e-09,9.57622714057861,"up"
"113","PSMD8","ENSP00000215071.4",0.284766291340378,0.00648917577384289,9.28045300835536,2.97387166198156e-17,8.2786157076784e-17,28.0443908175057,"up"
"114","ATP5F1D","ENSP00000215375.1",-0.423726385818138,0.0544169845956014,-10.9886513153438,3.00760753067556e-22,1.09335379644559e-21,39.4685202207983,"down"
"115","IGFALS","ENSP00000215539.3",-0.47303418907432,0.0509878145863589,-7.08999068309444,2.30610378074527e-11,4.73479115116471e-11,14.6377785189177,"down"
"116","NDUFB7","ENSP00000215565.1",-0.461221561629303,0.0172240780327698,-10.8628962815573,7.14282800074518e-22,2.55529244831289e-21,38.6083416679905,"down"
"117","TECR","ENSP00000215567.4",0.260194467734872,-0.0344738161986969,7.65928174824157,8.04980474893993e-13,1.78227651942495e-12,17.9447859419977,"up"
"118","TIMM13","ENSP00000215570.2",0.480741431799164,-0.0378330269820414,10.4456933319367,1.23709249135107e-20,4.16350257129998e-20,35.7733389243751,"up"
"119","CDC34","ENSP00000215574.2",0.525117753600209,-0.181951037922434,5.83117118744901,2.20544601910493e-08,3.82989993623279e-08,7.90644901570046,"up"
"120","MISP","ENSP00000215582.4",0.132531799450388,-0.0523212953323574,2.65505976169164,0.00857319892076362,0.01070350895562,-4.36241568241442,"up"
"121","SERPIND1","ENSP00000215727.5",-0.990126879311621,0.0128800378896413,-11.2561974378676,4.79027544018096e-23,1.81619032026493e-22,41.2962771981449,"down"
"122","SNAP29","ENSP00000215730.6",-0.228112907513234,0.0833114186081229,-9.39074686852678,1.44257016528685e-17,4.09418306382216e-17,28.7619015962773,"down"
"123","MIF","ENSP00000215754.7",0.00830649234082054,-0.0807188602709267,0.190172536279389,0.849368288973841,0.861920529697593,-7.81983473320043,"up"
"124","SF3A1","ENSP00000215793.7",0.436224889337178,-0.0342818618629077,18.473584437704,5.40845407909707e-45,1.06957587868224e-43,91.6833325464411,"up"
"125","SNRPD3","ENSP00000215829.3",0.309617801619955,0.00943358996117285,11.9132363863589,4.893257553124e-25,2.05193090268406e-24,45.8579666234889,"up"
"126","MAPK1","ENSP00000215832.7",-0.173408534541056,0.0603451308880403,-6.76422640018916,1.4678128988474e-10,2.87969613543027e-10,12.8171940938606,"down"
"127","SLC25A1","ENSP00000215882.5",0.141338664367122,0.00512585551876672,3.75883705435641,0.000224446090059142,0.000309701777631147,-0.99010636206563,"up"
"128","LGALS1","ENSP00000215909.5",-1.20575256548935,-0.0122479259272348,-12.9654243569092,3.04113094372344e-28,1.52333853959156e-27,53.2122696553618,"down"
"129","MICALL1","ENSP00000215957.6",-0.748148992404593,0.0573887199543796,-13.4057656696791,1.34518486098569e-29,7.364998840214e-29,56.3196338821601,"down"
"130","KDELR3","ENSP00000216014.4",0.465259442516488,-0.136036953616666,7.59618372543702,1.1787470517689e-12,2.58435717248135e-12,17.5686177411496,"up"
"131","TOMM22","ENSP00000216034.4",0.314856757274924,-0.0298507785701932,10.6607330685103,2.85476510143044e-21,9.91148782406747e-21,37.2308406620976,"up"
"132","RTCB","ENSP00000216038.5",0.0837294720931572,0.0456092736833832,4.2955109503923,2.72673344446448e-05,4.00504163678918e-05,1.01406120684197,"up"
"133","GTPBP1","ENSP00000216044.5",0.00632415451294007,0.0350768221026067,0.308965231239472,0.757672047135503,0.777002821206788,-7.79009372155256,"up"
"134","PPP6R2","ENSP00000216061.5",-0.157352694438087,0.0399289699258662,-5.18440816795482,5.31862349447816e-07,8.5652360119544e-07,4.80863819493887,"down"
"135","LMF2","ENSP00000216080.5",0.0410591934288684,0.0385559147700595,1.26709133647278,0.206607354469145,0.228260728602336,-7.03565058595304,"up"
"136","HMOX1","ENSP00000216117.8",-0.257731631205943,0.0355883608716138,-6.20471665126691,3.13272194023114e-09,5.7384873184523e-09,9.81454845965643,"down"
"137","NIPSNAP1","ENSP00000216121.7",0.294070977153335,-0.0516253149015872,6.46061444550666,7.88211305593882e-10,1.49536327507911e-09,11.1669144843437,"up"
"138","MCM5","ENSP00000216122.3",0.664427761778863,-0.144291631218362,13.1304386681765,9.3622347718145e-29,4.87743822042686e-28,54.3859112256694,"up"
"139","ARSA","ENSP00000216124.5",-0.649301018582098,-0.0231806311431648,-9.77689963200696,1.12672768913875e-18,3.41332211709681e-18,31.2922687695458,"down"
"140","TTLL12","ENSP00000216129.6",0.181080724349432,-0.00377863673285558,5.93816832205318,1.27000684094017e-08,2.23131265870937e-08,8.44538396259523,"up"
"141","TXN2","ENSP00000216185.2",-0.393227802569634,-0.0147013521166509,-5.73147591210303,3.66202007221337e-08,6.28865135012952e-08,7.41161936527698,"down"
"142","EIF3D","ENSP00000216190.8",0.106623575121625,0.0354874807343771,4.49766089740817,1.16784899569574e-05,1.75283710829378e-05,1.82664044213939,"up"
"143","ST13","ENSP00000216218.3",-0.409573134179556,0.103395363707325,-10.6370525912347,3.35633497717028e-21,1.1612120452855e-20,37.0699362040922,"down"
"144","RBX1","ENSP00000216225.8",-0.067821793541887,0.0472446046563276,-2.18910711300531,0.0297555000856644,0.0355856778963533,-5.46209679685001,"down"
"145","PHF5A","ENSP00000216252.3",0.382449403614559,-0.0149575970990338,16.6550149075783,1.51226223979271e-39,1.83700847998407e-38,79.1680259795112,"up"
"146","ACO2","ENSP00000216254.4",-0.546932228125041,0.042818440503549,-12.9340932398291,3.73573311974088e-28,1.86184118387086e-27,53.0068983682469,"down"
"147","RIPK3","ENSP00000216274.5",-0.0970452662858776,0.0337101054675028,-2.69860378820359,0.0075631477267096,0.00948078153165626,-4.24952186123347,"down"
"148","PAPOLA","ENSP00000216277.8",0.285574987985508,-0.00746582137811596,11.3067906966942,3.33913856032745e-23,1.2757883340231e-22,41.6549800260423,"up"
"149","HSP90AA1","ENSP00000216281.8",0.338726823049539,-0.0241933382392496,10.4339061717077,1.34032083625192e-20,4.48665909995498e-20,35.6936912006599,"up"
"150","NID2","ENSP00000216286.4",-0.515459866131558,0.0730384284240811,-9.75709329321181,1.27966003840017e-18,3.86241711224079e-18,31.1657396414362,"down"
"151","SUPT16H","ENSP00000216297.2",0.5592334853352,-0.0481800652489244,17.0061080618372,1.31418690017299e-40,1.75603784715007e-39,81.6057758235257,"up"
"152","FKBP3","ENSP00000216330.3",0.176131812629264,0.0226173731830094,6.09166133535815,5.69945918702958e-09,1.02131664446083e-08,9.22879207737033,"up"
"153","PYGL","ENSP00000216392.7",-0.1640146607403,0.0314243867371448,-2.78770621240569,0.00582471568425399,0.00735377792210208,-4.0132716017052,"down"
"154","GNPNAT1","ENSP00000216410.3",0.0989906278585573,-0.0545724787695241,1.8697059504668,0.0629976896547446,0.0731891586994209,-6.09924471418964,"up"
"155","ATP6V1D","ENSP00000216442.7",-0.0860609847646284,0.0550651946224334,-3.24226418591335,0.0013910016625571,0.0018217515813728,-2.69855692625508,"down"
"156","PSMA3","ENSP00000216455.4",0.197384089156601,0.0228535560930254,6.54680299723157,4.91435235150139e-10,9.39542073697713e-10,11.6304540019727,"up"
"157","GSTZ1","ENSP00000216465.5",-0.424464553420915,-0.0308247834738034,-7.38697055847197,4.07957174958705e-12,8.71248498054357e-12,16.3441118791903,"down"
"158","AHSA1","ENSP00000216479.3",0.218147995856547,0.0201183741435026,8.33880390018101,1.24255709887985e-14,3.05631955067759e-14,22.0663809208717,"up"
"159","SPTLC2","ENSP00000216484.2",0.23969476808502,-0.0218040555148563,7.06765895367934,2.61627208549682e-11,5.35604521353884e-11,14.5133993103512,"up"
"160","CHGA","ENSP00000216492.5",-2.39680469002723,-0.466646281000559,-23.5036470775897,3.13623577186785e-59,3.16439788900299e-57,124.394370682363,"down"
"161","DHRS7","ENSP00000216500.5",-0.053804554211754,0.0370422072591218,-1.46235732340805,0.145224895037141,0.163068789703298,-6.77073446236039,"down"
"162","EIF5","ENSP00000216554.3",0.0768501988084904,0.0474231153238053,2.62651082012094,0.00929958576214076,0.0115840645018957,-4.43549239200142,"up"
"163","VRK1","ENSP00000216639.3",0.546430443248337,-0.0466484268056693,13.5071333448649,6.50401643694359e-30,3.62523757206867e-29,57.0437127142626,"up"
"164","APEX1","ENSP00000216714.3",0.298362127870121,-0.0141252922101722,8.81706272176586,5.99263005653225e-16,1.56925651480378e-15,25.0677042065094,"up"
"165","SRP54","ENSP00000216774.6",0.19913282135247,0.0208090161498412,8.38157039001963,9.50375100606857e-15,2.34580853589631e-14,22.3315878186516,"up"
"166","PCK2","ENSP00000216780.4",-0.0659214130213341,-0.0318560205739935,-1.11143605933268,0.26772652582284,0.292258764333876,-7.22009159599109,"down"
"167","PSME2","ENSP00000216802.5",0.264131557982093,-0.027371354073621,5.66257970761329,5.17549100260942e-08,8.82636340700276e-08,7.07421004117053,"up"
"168","PNN","ENSP00000216832.4",0.473994792303618,-0.0320456802804939,19.1224086185061,6.64792511128551e-47,1.64336708750978e-45,96.0733910961647,"up"
"169","RABGGTA","ENSP00000216840.6",-0.0899042341833171,0.0549314538940554,-4.13636008926127,5.20801004601152e-05,7.48282524483608e-05,0.396180446532016,"down"
"170","PTPRA","ENSP00000216877.6",-0.227530652180305,0.0449294433714038,-7.14174360676647,1.7060521321407e-11,3.5262214637557e-11,14.9343362515818,"down"
"171","NSFL1C","ENSP00000216879.4",-0.211660174394204,0.0288668036839079,-5.13207306801385,6.80434880263533e-07,1.0890482512214e-06,4.56980739587465,"down"
"172","PYGB","ENSP00000216962.3",-0.435398405547827,0.0196441771675338,-7.5091958655576,1.97936381299462e-12,4.29586246332106e-12,17.0572687658886,"down"
"173","PROCR","ENSP00000216968.3",-0.558873633346989,0.049471046635861,-11.2453374180492,5.1197521298771e-23,1.9366529862366e-22,41.2298257810384,"down"
"174","CSTF1","ENSP00000217109.4",0.40211311716661,-0.0111392691862218,16.5047504551283,4.31435212534576e-39,4.88104277064289e-38,78.121969095939,"up"
"175","TPD52L2","ENSP00000217121.5",0.224317934493605,0.00949035203803786,6.08270062948406,5.97453551527437e-09,1.06944618347272e-08,9.18267959052434,"up"
"176","CTSZ","ENSP00000217131.5",-0.369251064276342,-0.103860384908254,-4.2704222563501,3.02445756100728e-05,4.4291819258353e-05,0.915039146195936,"down"
